채용공고고유번호,경력년수정보명,해당채용공고키워드명,조회수,기업명,채용공고제목,업종직종정보명,경력조건정보명,급여수준정보명,학력제한정보명,데이터기준일자,데이터기준일자2
38000364,1년 이상,"부동산개발, 부동산관리, 문서관리",0,라온리더스,워라벨가능/자유로운분위기 [마케팅 및 사무보조 직원채용],,경력,3050000,고졸,2021-05-01,2021
39321740,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,학습지·방문교육; 사무보조·문서작성; 단순홍보·회원관리; 학원상담·관리·운영; 학습지·과외·방문교사,관계없음,3050000,대졸(2~3년),2021-10-02,2021
38819808,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-08-03,2021
37461948,,"리조트, 매장관리, 예약",0,위드가인,[연봉최상/기숙사] 도심속그린파크 리조트 2021년 상반기 서비스부서 채용모집,,관계없음,3050000,고졸,2021-03-03,2021
39323593,,"양식당, 와인바, 피자점",0,선상 주류 아울렛,선상 와인 아울렛에서 오픈하는 레스토랑에서 주방및 홀 인원을 모집합니다.,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,관계없음,3050000,학력무관,2021-10-03,2021
38002934,,"양식당, 프랜차이즈, 패밀리레스토랑",0,필동함박,필동함박 / 스타필드 하남 신입직원 채용합니다.,,관계없음,3050000,학력무관,2021-05-02,2021
38805524,1년 이상,"제과제빵점, 카페, 커피숍",0,바바게뜨,바바게트에서 함께 성장하실 제과인 구인합니다.,,경력,3050000,학력무관,2021-08-02,2021
37483171,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-03-03,2021
38529649,1년 이상,"감정평가, 부동산개발, 부동산컨설팅",0,씨앤제이컴퍼니,사무직원 채용합니다 (사무관리/보조업무),,경력,3050000,고졸,2021-07-01,2021
39062813,1년 이상,"금속, 사출, 생산직",1,㈜동인기연,[본사-김포] 생산직 신규 직원 채용(사출),금속·재료·자재; 생산·제조·설비·조립; 포장·가공,경력,3050000,고졸,2021-09-02,2021
37732848,,"부동산개발, 문서관리, 복리후생관리",0,유앤아이컴퍼니,(정규직/주5일/연3300)인사/회계 모집,,관계없음,3050000,학력무관,2021-04-01,2021
37466846,1년 이상,"제과제빵점, 베이커리, 제과점",0,오팡,분당 제과 제빵,,경력,3050000,학력무관,2021-03-01,2021
37733308,3년 이상,"금융, 관리회계, 기장",0,이투유,세무 회계 더존 경력자 채용,,경력,3050000,대졸(2~3년),2021-04-01,2021
38529560,,"건설, 문서관리, 복리후생관리",0,유앤아이컴퍼니,취업은바로여기[정규직/중식제공/연3500],,관계없음,3050000,고졸,2021-07-01,2021
39572344,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,학습지·방문교육; 사무보조·문서작성; 단순홍보·회원관리; 학원상담·관리·운영; 학습지·과외·방문교사,관계없음,3050000,대졸(2~3년),2021-11-01,2021
37744870,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-04-02,2021
38803881,,"간호사, 간호조무사, 병원",0,아이산산부인과,분만실수술실병동 간호사 및 간호조무사 채용공고,,관계없음,3050000,학력무관,2021-08-01,2021
39090775,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,학습지·방문교육; 사무보조·문서작성; 단순홍보·회원관리; 학원상담·관리·운영; 학습지·과외·방문교사,관계없음,3050000,대졸(2~3년),2021-09-03,2021
37054661,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-01-01,2021
39090357,,생활용품,0,모카(MOCA),[온라인 컨텐츠 제작] 경력무관/정규직 신입 채용 공고,생활용품·소비재·기타; 컨텐츠·사이트운영; 웹디자인; 동영상제작·편집,관계없음,3050000,대졸(2~3년),2021-09-03,2021
38803998,,"산부인과, 간호조무사",0,아이산산부인과,신생아실 간호사 및 간호조무사 채용공고,,관계없음,3050000,학력무관,2021-08-01,2021
37575508,,"리조트, 매장관리, 예약",0,위드가인,[연봉최상/기숙사] 도심속그린파크 리조트 안내데스크 프론트 / 호텔식음료 채용모집,,관계없음,3050000,고졸,2021-03-13,2021
38003894,1년 이상,"관리, 복리후생관리, 총무",0,지에스알㈜,경영지원팀 경력사원 모집합니다.(경영지원 전반업무-회계;총무;인사;노무등),,경력,3050000,고졸,2021-05-03,2021
38530574,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-07-01,2021
38003887,2년 이상,"관리, 복리후생관리, 총무",1,지에스알㈜,경영지원팀 경력사원 모집합니다.(경영지원 전반업무),,경력,3050000,고졸,2021-05-03,2021
39323438,,"기계, 설비",0,태성EMC,수처리장치 전기패널 제작 및 조립,기계·기계설비; 생산·제조·설비·조립,관계없음,3050000,고졸,2021-10-03,2021
38000239,1년 이상,"부동산관리, 부동산컨설팅, 문서수발",0,에이치에스글로벌,총무/인사/회계/사무 직원채용(연2;600이상;주5일;복지굿),,경력,3050000,고졸,2021-05-01,2021
37733824,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-04-01,2021
38529691,1년 이상,"관리, 문서관리, 복리후생관리",0,에스디엔아이,사무행정/기획 직원채용 (주5일/연2;700이상),,경력,3050000,고졸,2021-07-01,2021
38803976,1년 이상,"영어학원, 학원강사, 교육",0,㈜보다나은,[청담 에이프릴 어학원] 초등 영어(이중언어) 전문 강사를 모십니다.,,경력,3050000,대졸(4년),2021-08-01,2021
39588131,,"학원강사, 수학",0,제이더블유수학보습학원,중등부수학선생님을 모십니다,학원·어학원·교육원; 보습학원·입시학원,관계없음,3050000,대졸(4년),2021-11-02,2021
38000813,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-05-01,2021
37263753,1년 이상,"소방, 소방설비",0,매일소방기술㈜,소방점검 및 소방공사 채용,,경력,3050000,대졸(2~3년),2021-02-01,2021
38718761,,"신문사, 인쇄, 제본",0,동아프린테크,동아일보 안산공장 신문인쇄(기계)엔지니어 정규직 채용,신문·잡지·언론사; 인쇄·출판·편집,신입,3050000,고졸,2021-10-03,2021
38554706,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-07-03,2021
38266552,,"조리사, 양식당, Chef",0,㈜올라,(주5일근무)이탈리아레스토랑 올라 백운호수점 조리부 직원  모집,,관계없음,3050000,학력무관,2021-06-02,2021
38553833,,"건설, 문서관리, 복리후생관리",0,유앤아이컴퍼니,취업은바로여기[정규직/중식제공/연3500],,관계없음,3050000,고졸,2021-07-03,2021
38278459,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-06-03,2021
37755849,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-04-03,2021
37284896,,"조합, 물류관리, 배송",0,한살림서울생활협동조합,한살림서울 배송 및 택배 계약직 채용,,관계없음,3050000,학력무관,2021-02-03,2021
39601053,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,학습지·방문교육; 사무보조·문서작성; 단순홍보·회원관리; 학원상담·관리·운영; 학습지·과외·방문교사,관계없음,3050000,대졸(2~3년),2021-11-03,2021
37275203,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-02-02,2021
37256147,,"공중파방송, 프로덕션, AD·조연출",0,빛나는제작소,신입 제작PD와 그래픽디자이너를 구합니다,,관계없음,3050000,학력무관,2021-02-03,2021
38277834,1년 이상,"관리, 문서관리, 복리후생관리",0,에스디엔아이,사무행정/기획 직원채용 (주5일/연2;700이상),,경력,3050000,고졸,2021-06-03,2021
38277823,1년 이상,"감정평가, 부동산개발, 부동산컨설팅",0,씨앤제이컴퍼니,사무직원채용 (사무관리/보조업무),,경력,3050000,고졸,2021-06-03,2021
38554636,,"웨이터, 캐셔, 홀써빙",0,㈜올라,(주5일근무)올라 백운호수점 캐셔; 홀서비스 정직원  모집,,관계없음,3050000,학력무관,2021-07-03,2021
38554373,,"유통, 유통관리, 약국",0,테라젠헬스케어㈜,서울경기 약국 영업직원 채용합니다.,,관계없음,3050000,고졸,2021-07-03,2021
37057780,1년 이상,"제과제빵점, 베이커리, 제과점",0,오팡,분당 제과 제빵,,경력,3050000,학력무관,2021-01-03,2021
38253795,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-06-01,2021
36930008,1년 이상,"기계, 기계설계, 기계조립",0,내쇼날엔지니어링㈜,생산부 기계 조립 분야 직원 모집합니다. (경력1년이상),,경력,3050000,학력무관,2021-02-03,2021
38266442,1년 이상,"물류, 물류관리, 물류센터",0,티아이로지스 ㈜,반도체 및 화장품 전문 항온항습 물류센터에서 함께할 물류전문가(신입/경력)를 모집합니다,,경력,3050000,학력무관,2021-06-02,2021
37275511,,"웨이터, 캐셔, 홀써빙",0,㈜올라,주5일근무 (주)올라 백운호수점 캐셔; 홀서비스 정직원  모집,,관계없음,3050000,학력무관,2021-02-02,2021
37096715,3년 이상,"대기환경, 기계, 설비",0,㈜우양이엔지,기계조립 및 설치 담당 모집,,경력,3050000,고졸,2021-02-03,2021
37057785,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-01-03,2021
39588153,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,학습지·방문교육; 사무보조·문서작성; 단순홍보·회원관리; 학원상담·관리·운영; 학습지·과외·방문교사,관계없음,3050000,대졸(2~3년),2021-11-02,2021
38266913,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-06-02,2021
38252784,1년 이상,"감정평가, 부동산개발, 부동산컨설팅",0,씨앤제이컴퍼니,사무직원채용 (사무관리/보조업무),,경력,3050000,고졸,2021-06-01,2021
38253010,1년 이상,"부동산개발, 부동산관리, 문서관리",0,라온리더스,워라벨가능/자유로운분위기 [마케팅 및 사무보조 직원채용],,경력,3050000,고졸,2021-06-01,2021
38501912,1년 이상,"보습학원, 어학원, 영어학원",0,영어종결자학원 동탄점,1동탄 영어학원 중등부전임(월화수목토),,경력,3050000,대졸(2~3년),2021-06-30,2021
38266561,,"웨이터, 캐셔, 홀써빙",0,㈜올라,(주5일근무)올라 백운호수점 캐셔; 홀서비스 정직원  모집,,관계없음,3050000,학력무관,2021-06-02,2021
37285268,1년 이상,"조명, 이카운트, 물류",0,휴빛조명,휴빛조명㈜ 쇼핑몰  물류팀 입출고 관리 직원분을 구합니다.,,경력,3050000,고졸,2021-02-03,2021
38542846,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-07-02,2021
37285059,,"교사, 방문교사, 유아교육",0,㈜재능교육,경기서부;인천동부;서울 서부;부천지역 학습지교사 채용.,,관계없음,3050000,대졸(2~3년),2021-02-03,2021
37268584,1년 이상,"감정평가, 부동산개발, 부동산컨설팅",0,씨앤제이컴퍼니,사무직원채용 (사무관리/보조업무),,경력,3050000,고졸,2021-02-02,2021
37262372,1년 이상,"제과제빵점, 베이커리, 제과점",0,오팡,분당 제과 제빵,,경력,3050000,학력무관,2021-01-31,2021
38252809,1년 이상,"관리, 문서관리, 복리후생관리",0,에스디엔아이,사무행정/기획 직원채용 (주5일/연2;700이상),,경력,3050000,고졸,2021-06-01,2021
38252988,1년 이상,"부동산관리, 부동산컨설팅, 문서수발",0,에이치에스글로벌,총무/인사/회계/사무 직원채용(연2;600이상;주5일;복지굿),,경력,3050000,고졸,2021-06-01,2021
37285256,1년 이상,"건강, 약국, 영양",0,㈜디알에스,(수원;용인)콜라겐 전문기업 (주)디알에스 약국 영업사원 모집,,경력,3040000,학력무관,2021-02-03,2021
36948780,1년 이상,"바이오, 고객관리, 영업관리",0,선함의원(에스큐랩;SQLab),SQlab에서 병의원 검체관리 신입;경력 모집합니다.,,경력,3040000,학력무관,2021-03-01,2021
37465068,1년 이상,"상품입출고, 일반영업, 매장관리",0,싸파에프앤씨,낚시매장 판매관리/낚시용품 판매;물품입출고 관리업무 모집(싸파 평택점근무;경력자 우대),,경력,3030000,고졸,2021-02-28,2021
37465087,1년 이상,"판매관리, 제품개발",0,싸파에프앤씨,낚시용품 판매관리/ 개발관련업무 모집(싸파 평택점근무;경력자 우대),,경력,3030000,고졸,2021-02-28,2021
39307789,1년 이상,"시설관리, 물류, 창고관리",0,㈜그린비앤피,[월270] 더블유컨셉 이천물류센터 물류사원 채용,시설관리·빌딩·경비; 유통·물류·재고,경력,3030000,학력무관,2021-10-01,2021
37267803,1년 이상,"부동산개발, 부동산관리, 경영기획",0,라온리더스,[연2;550이상/4대보험] 기획팀;사무지원팀 채용,,경력,3025000,고졸,2021-02-02,2021
37284659,,"도시개발, 부동산개발, 부동산관리",0,에이원이노베이션,정규직채용(사무기준 연2800/중식제공),,신입,3020000,학력무관,2021-02-03,2021
39587765,,"건설자재, 납품관리",0,㈜보성아이에스,납품직 배송직 사원모집,금속·재료·자재; 영업관리·지원·영업기획,관계없음,3005000,고졸,2021-11-02,2021
